video	level	wpm	sps	mean_sentence_length	average_rel_reps	ne_spot	tfp_log_ranks_unique	adv_props	det_props	noun_props	sconj_props	wa_props	gai_props	kan_props	aux_props	num_props	pron_props	verb_props
245	Complete Beginner	71.9086558975497	2.3091207727949907	6.305	0.009009009009009	3348	3.7549178361551063	0.0270009643201542	0.0038572806171648	0.2054001928640308	0.0424300867888138	0.9421000981354268	0.0058881256133464	0.0500490677134445	0.2314368370298939	0.0154291224686595	0.0270009643201542	0.1706846673095467
246	Beginner	101.57252117989172	3.0584855346989426	9.393258426966293	0.0045662100456621	2753	4.574657835069204	0.0248933143669985	0.0014224751066856	0.2254623044096728	0.0633001422475106	0.9515669515669516	0.0106837606837606	0.0363247863247863	0.2048364153627311	0.0099573257467994	0.0170697012802275	0.147226173541963
247	Beginner	80.32023321583877	2.878734022337585	7.619047619047619	0.0061349693251533	4531	4.418768023053783	0.0103244837758112	0.0029498525073746	0.2536873156342183	0.0368731563421828	0.8545454545454545	0.0424242424242424	0.0681818181818181	0.2050147492625368	0.0221238938053097	0.0294985250737463	0.1651917404129793
248	Complete Beginner	74.41810743370765	2.343840265814493	6.436548223350254	0.0096153846153846	3349	4.0046815383150225	0.0209125475285171	0.0	0.2509505703422053	0.0104562737642585	0.8380281690140845	0.0171026156941649	0.1227364185110664	0.2205323193916349	0.0655893536121673	0.0636882129277566	0.0788973384030418
249	Complete Beginner	74.99542710810306	2.424805241706647	6.180952380952381	0.0105263157894736	2892	3.4570805345179	0.0112570356472795	0.0112570356472795	0.1594746716697936	0.0356472795497185	0.9101123595505618	0.0280898876404494	0.0505617977528089	0.2814258911819887	0.0037523452157598	0.0637898686679174	0.0806754221388367
250	Complete Beginner	98.83609362637355	2.996304017056021	8.39795918367347	0.0109890109890109	3097	3.4468281773013176	0.0141442715700141	0.0014144271570014	0.2644978783592644	0.0452616690240452	0.8301886792452831	0.0203193033381712	0.0856313497822931	0.1612446958981612	0.0367751060820367	0.0396039603960396	0.1202263083451202
251	Intermediate	125.10281537704752	3.9550943780140697	13.675324675324676	0.0051020408163265	3771	4.185667378715754	0.0451127819548872	0.0010741138560687	0.2094522019334049	0.0569280343716433	0.9087982832618026	0.0107296137339055	0.0697424892703862	0.2051557465091299	0.0042964554242749	0.0225563909774436	0.1428571428571428
252	Beginner	102.56780172264808	3.3260906988087187	10.596491228070176	0.0047619047619047	4269	4.356708826689592	0.0355805243445692	0.0037453183520599	0.2116104868913857	0.0571161048689138	0.8687910028116214	0.021555763823805	0.0937207122774133	0.2106741573033707	0.0074906367041198	0.0215355805243445	0.1114232209737827
253	Intermediate	110.93439976443533	3.7351649752335128	14.648351648351648	0.0033783783783783	7603	5.003923783930185	0.0278011794439764	0.0058972198820556	0.2603201347935973	0.0648694187026116	0.818639798488665	0.0369437447523089	0.105793450881612	0.14743049705139	0.0058972198820556	0.033698399326032	0.1171019376579612
254	Intermediate	119.78467392480094	4.1071587648020635	18.608333333333334	0.0030864197530864	6315	4.907119805262836	0.0298804780876494	0.0019920318725099	0.3117529880478087	0.0517928286852589	0.7297435897435898	0.0071794871794871	0.2538461538461538	0.1434262948207171	0.0363545816733067	0.0174302788844621	0.1170318725099601
255	Beginner	88.11774358593505	2.9729622295740916	9.972972972972974	0.0066225165562913	3001	3.9604048396443	0.0437601296596434	0.0	0.2414910858995137	0.0777957860615883	0.8762214983713354	0.009771986970684	0.1091205211726384	0.1572123176661264	0.006482982171799	0.019448946515397	0.1669367909238249
256	Complete Beginner	77.3967875871742	2.727784870375991	7.895833333333333	0.0073529411764705	4043	3.860674306308975	0.0169851380042462	0.0042462845010615	0.1634819532908704	0.0297239915074309	0.8213903743315508	0.0256684491978609	0.0663101604278074	0.1868365180467091	0.0063694267515923	0.0445859872611464	0.0997876857749469
257	Intermediate	112.94776202000102	3.701936686984418	15.487179487179487	0.0040650406504065	5172	4.61512051684126	0.0383141762452107	0.0019157088122605	0.2346743295019157	0.0450191570881226	0.8153998025666338	0.0187561697926949	0.1470878578479763	0.1273946360153256	0.0507662835249042	0.0201149425287356	0.1283524904214559
258	Beginner	94.32842255782336	2.8086552784071004	12.217391304347826	0.0061349693251533	5247	4.049928955368793	0.0323033707865168	0.0042134831460674	0.2443820224719101	0.0561797752808988	0.8982808022922636	0.0028653295128939	0.0744985673352435	0.146067415730337	0.0154494382022471	0.021067415730337	0.1474719101123595
259	Intermediate	117.73839429273514	4.044696698585321	15.666666666666666	0.0036630036630036	8869	4.675154432627484	0.0251617541337167	0.0115025161754133	0.1941049604601006	0.0603882099209202	0.7583697234352256	0.0203784570596797	0.1397379912663755	0.1703810208483105	0.0136592379583033	0.01941049604601	0.1229331416247304
260	Beginner	96.10783110146843	3.291657513950739	10.272727272727272	0.0059880239520958	3552	4.254378856297568	0.0222882615156017	0.0044576523031203	0.3060921248142645	0.0297176820208023	0.7985074626865671	0.0044776119402985	0.1805970149253731	0.1545319465081723	0.0178306092124814	0.0297176820208023	0.1307578008915304
261	Complete Beginner	86.78172249189419	2.6841662605951044	7.010752688172043	0.0075187969924812	4816	4.189195394267889	0.007532956685499	0.0037664783427495	0.2354048964218455	0.007532956685499	0.8604206500956023	0.0898661567877629	0.0439770554493307	0.2090395480225988	0.0282485875706214	0.0677966101694915	0.1487758945386064
262	Intermediate	123.1944260594391	4.01894296916856	17.88157894736842	0.0025316455696202	4532	5.010613071380192	0.0346283783783783	0.0054898648648648	0.2246621621621621	0.0760135135135135	0.861288945795988	0.0068288518992744	0.1088348271446863	0.1621621621621621	0.0097128378378378	0.0181587837837837	0.1646959459459459
263	Complete Beginner	77.16188110005587	2.421884700097696	8.68235294117647	0.0059880239520958	2991	4.771706662252342	0.0213815789473684	0.0	0.2319078947368421	0.0246710526315789	0.8442906574394463	0.0121107266435986	0.1314878892733564	0.1759868421052631	0.0411184210526315	0.0328947368421052	0.1875
264	Beginner	94.6071033680543	3.2424813401033585	12.063636363636364	0.0043103448275862	7566	4.663439094112067	0.0502645502645502	0.0123456790123456	0.2539682539682539	0.0414462081128747	0.7998228520814881	0.054030115146147	0.0983170947741364	0.1940035273368606	0.009700176366843	0.0282186948853615	0.1208112874779541
265	Intermediate	111.5459809958304	3.447816998144251	11.228813559322036	0.0044843049327354	6321	4.356466355058373	0.0437743190661478	0.0087548638132295	0.220817120622568	0.0583657587548638	0.8788187372708758	0.0295315682281059	0.080448065173116	0.1167315175097276	0.0408560311284046	0.107976653696498	0.1245136186770428
266	Complete Beginner	82.6959074229602	2.598441679122094	7.806451612903226	0.0083333333333333	2900	3.941438540293107	0.0177705977382875	0.0064620355411954	0.2310177705977383	0.0306946688206785	0.8380165289256198	0.0214876033057851	0.1338842975206611	0.1663974151857835	0.0161550888529886	0.0436187399030694	0.1470113085621971
267	Complete Beginner	77.51929159819703	2.69662000715877	8.435185185185185	0.0073529411764705	3213	3.979548964568562	0.0211360634081902	0.0013210039630118	0.3434610303830911	0.0264200792602377	0.7949400798934754	0.0079893475366178	0.1744340878828229	0.178335535006605	0.0211360634081902	0.0171730515191545	0.1030383091149273
268	Beginner	101.78076354927856	3.3776967940294655	14.552631578947368	0.0062893081761006	4814	3.901921651769386	0.0421753607103218	0.0	0.244173140954495	0.0621531631520532	0.911419423692636	0.0021344717182497	0.0757737459978655	0.1786903440621531	0.0011098779134295	0.0199778024417314	0.1032186459489456
269	Beginner	92.17961555366092	3.053582207191388	11.971428571428572	0.0064516129032258	7568	4.424792410948548	0.0193370165745856	0.0013812154696132	0.3370165745856354	0.0331491712707182	0.8086592178770949	0.0027932960893854	0.1815642458100558	0.1270718232044199	0.0124309392265193	0.0179558011049723	0.1270718232044199
270	Complete Beginner	89.29887948208032	2.6701608104995596	7.700757575757576	0.008	1158	4.306576631364063	0.0162412993039443	0.0301624129930394	0.1919953596287703	0.0893271461716937	0.939906651108518	0.0011668611435239	0.0519253208868144	0.1751740139211137	0.0150812064965197	0.0295823665893271	0.2047563805104408
271	Intermediate	99.08185634172212	3.157676277557135	7.924137931034482	0.0057471264367816	6322	4.051670180593602	0.0386803185437997	0.0113765642775881	0.2218430034129692	0.0693970420932878	0.8915801614763552	0.0149942329873125	0.0692041522491349	0.1342434584755404	0.0079635949943117	0.1069397042093287	0.1126279863481228
272	Intermediate	93.94425440075256	2.9514339507082856	10.692857142857145	0.0036630036630036	6323	4.56950301326852	0.055023923444976	0.0063795853269537	0.1578947368421052	0.0677830940988835	0.8819218241042345	0.0358306188925081	0.0773615635179153	0.1913875598086124	0.0047846889952153	0.0629984051036682	0.149920255183413
273	Beginner	109.04427367935928	3.6039475357549247	10.322033898305085	0.0064516129032258	5647	4.143008734202382	0.0379506641366223	0.0037950664136622	0.2371916508538899	0.0493358633776091	0.8766603415559773	0.0284629981024667	0.0910815939278937	0.174573055028463	0.0056925996204933	0.0360531309297912	0.1404174573055028
274	Complete Beginner	84.23055515936112	2.5726752085137017	6.994791666666667	0.0062893081761006	3223	4.170511223261645	0.0115146147032772	0.0070859167404783	0.2099202834366696	0.0301151461470327	0.8538812785388128	0.0776255707762557	0.0639269406392694	0.1815766164747564	0.0345438441098317	0.054030115146147	0.1399468556244464
275	Intermediate	211.98630136986392	7.070015220700182	19.951541850220263	0.0018148820326678	6005	5.315656919733463	0.0560262366766876	0.0051926755944247	0.2090735173544684	0.0792566274938507	0.8031301482701813	0.0178473366282262	0.0875892366831411	0.1727247881934955	0.0051926755944247	0.0202241049467067	0.1123257720688712
276	Intermediate	123.12281121579332	4.104093707193111	15.84	0.0035587188612099	6823	4.787491742782046	0.0294396961063627	0.0028490028490028	0.2924976258309592	0.0474833808167141	0.7988338192419825	0.0184645286686103	0.1690962099125364	0.1358024691358024	0.0246913580246913	0.0180436847103513	0.124406457739791
277	Complete Beginner	63.88101075500147	2.017700399977141	6.314814814814815	0.0093457943925233	2294	4.1971162820171335	0.0	0.0126582278481012	0.2585895117540687	0.0253164556962025	0.8985239852398524	0.0461254612546125	0.0202952029520295	0.2043399638336347	0.023508137432188	0.0849909584086799	0.0759493670886076
278	Beginner	95.72382490299572	3.004633477118536	10.26943005181347	0.0064516129032258	2997	4.127004295282422	0.0227537922987164	0.0	0.2520420070011668	0.0857642940490081	0.8168604651162791	0.0866279069767441	0.0912790697674418	0.1633605600933489	0.0070011668611435	0.0268378063010501	0.1516919486581097
279	Intermediate	113.90876402837696	3.638975324742931	15.48076923076923	0.0051020408163265	6239	4.138947606257728	0.0512091038406827	0.0056899004267425	0.22475106685633	0.0796586059743954	0.8852223816355811	0.024390243902439	0.0774748923959827	0.1891891891891892	0.0071123755334281	0.0256045519203413	0.1493598862019914
280	Complete Beginner	65.95894809297761	2.150310029404765	7.672413793103448	0.0120481927710843	2664	3.5623907807310875	0.0302197802197802	0.0109890109890109	0.2335164835164835	0.0164835164835164	0.9498607242339832	0.0083565459610027	0.0306406685236768	0.1785714285714285	0.0109890109890109	0.0467032967032967	0.0934065934065934
281	Beginner	79.4355554837979	2.4904338279219163	8.041237113402062	0.0065359477124183	5146	4.049928955368793	0.0442073170731707	0.0015243902439024	0.2088414634146341	0.0518292682926829	0.9204892966360856	0.0030581039755351	0.0642201834862385	0.2240853658536585	0.010670731707317	0.0198170731707317	0.1692073170731707
282	Complete Beginner	66.84796738632845	2.3660764298471073	7.434782608695652	0.009090909090909	4819	4.097873853769208	0.0052264808362369	0.0017421602787456	0.2264808362369338	0.0209059233449477	0.7693631669535284	0.0447504302925989	0.1411359724612736	0.1968641114982578	0.0069686411149825	0.0662020905923344	0.1184668989547038
283	Intermediate	106.88778924363324	3.4439755083605834	10.280821917808218	0.003831417624521	6326	4.814208657930572	0.0188679245283018	0.0086477987421383	0.2838050314465409	0.0581761006289308	0.8291900561347233	0.0072173215717722	0.1523656776263031	0.1407232704402515	0.0330188679245283	0.0306603773584905	0.1336477987421383
284	Intermediate	187.20798459895627	6.822411787733777	14.816901408450704	0.0049999999999999	9123	4.289289239999974	0.0276243093922651	0.0082872928176795	0.4033149171270718	0.0455801104972375	0.7247191011235955	0.074438202247191	0.1264044943820224	0.149171270718232	0.0248618784530386	0.0207182320441988	0.0842541436464088
285	Intermediate	116.44264851566066	3.923180966410991	19.62745098039216	0.0017985611510791	5794	5.508374136454074	0.0404996214988645	0.0052990158970476	0.2509462528387585	0.0719152157456472	0.8132875143184422	0.0610920198549064	0.1118747613592974	0.1563209689629069	0.0128690386071158	0.0215745647236941	0.1286903860711582
286	Beginner	78.01879607798762	2.4867700579872816	13.046153846153846	0.0037037037037037	4898	4.709530201312334	0.0410006949270326	0.0041695621959694	0.2564280750521195	0.0410006949270326	0.8126760563380282	0.0408450704225352	0.1338028169014084	0.1653926337734537	0.0118137595552467	0.0187630298818624	0.1341209173036831
287	Complete Beginner	64.88094168525106	1.944775759206109	6.913043478260869	0.0111111111111111	2111	3.4570805345179	0.0162368672397325	0.0009551098376313	0.2340019102196752	0.0515759312320916	0.9582059123343528	0.0101936799184505	0.0305810397553516	0.21585482330468	0.0028653295128939	0.0353390639923591	0.1814708691499522
288	Beginner	81.10106388398555	2.677841234318566	12.705882352941176	0.0047393364928909	3275	4.436734027666815	0.0454976303317535	0.0085308056872037	0.1981042654028436	0.0483412322274881	0.8729703915950334	0.0229226361031518	0.0916905444126074	0.2104265402843602	0.0199052132701421	0.0331753554502369	0.1184834123222748
289	Complete Beginner	74.82433758175087	2.5417024277416784	6.310160427807487	0.008130081300813	2477	4.093936764527173	0.0338983050847457	0.0	0.1927966101694915	0.0201271186440677	0.951115834218916	0.0085015940488841	0.0393198724760892	0.2203389830508474	0.0042372881355932	0.0381355932203389	0.1016949152542373
290	Beginner	89.32881889831665	2.811388662645434	9.59872611464968	0.0051546391752577	3547	4.279693242852569	0.0287828947368421	0.0008223684210526	0.2006578947368421	0.0970394736842105	0.9503311258278144	0.0057947019867549	0.0347682119205298	0.1932565789473684	0.006578947368421	0.0279605263157894	0.1759868421052631
291	Complete Beginner	77.1844145520039	2.703912611694404	7.958333333333333	0.0062111801242236	4523	4.356708826689592	0.0395913154533844	0.003831417624521	0.2158365261813537	0.0255427841634738	0.8499353169469599	0.0633893919793014	0.0724450194049159	0.1992337164750957	0.0153256704980842	0.0817369093231162	0.1264367816091954
292	Beginner	99.53914043992437	3.3800319434664097	11.568807339449542	0.0036496350364963	5510	4.9236039853019165	0.0264598540145985	0.0072992700729927	0.2947080291970803	0.0355839416058394	0.816888045540797	0.0275142314990512	0.1347248576850095	0.1405109489051094	0.0428832116788321	0.0246350364963503	0.1040145985401459
293	Intermediate	143.43467081647032	4.627087813625173	25.24096385542169	0.0027548209366391	6184	5.00056802884715	0.0350504514073287	0.021773765268189	0.2294211364843335	0.0865639936271906	0.7908217716115261	0.0117395944503735	0.1680896478121664	0.1858736059479553	0.0079660116834838	0.0106213489113117	0.128518321826872
294	Complete Beginner	66.84324055333157	2.518536536891348	7.483606557377049	0.0073529411764705	3849	4.627178628696479	0.0387700534759358	0.0066844919786096	0.2005347593582887	0.0120320855614973	0.7516869095816464	0.0	0.1160593792172739	0.1550802139037433	0.0240641711229946	0.053475935828877	0.0815508021390374
295	Beginner	85.2235976308156	3.102626765599979	12.27027027027027	0.0076335877862595	8726	4.097873853769208	0.0303030303030303	0.0025252525252525	0.2828282828282828	0.0328282828282828	0.727735368956743	0.1068702290076335	0.1348600508905852	0.1464646464646464	0.0202020202020202	0.053030303030303	0.1111111111111111
296	Intermediate	136.09434302601767	4.782212901432368	12.06694560669456	0.0027472527472527	7870	4.9107695051181235	0.0475276044167066	0.0048007681228996	0.3355736917906865	0.0542486797887662	0.7716917111003393	0.0324769752787203	0.0959767329132331	0.1171387421987518	0.0211233797407585	0.0489678348535765	0.1075372059529524
297	Beginner	105.94289426584528	3.466032960549259	11.568627450980392	0.0062893081761006	10313	4.150947862267559	0.0185185185185185	0.0041152263374485	0.2592592592592592	0.0802469135802469	0.9652351738241308	0.0	0.0245398773006134	0.176954732510288	0.0061728395061728	0.0082304526748971	0.1604938271604938
298	Intermediate	127.01518594969536	4.176475447092984	17.36986301369863	0.003690036900369	4333	4.787457019354136	0.0603674540682414	0.0069991251093613	0.2222222222222222	0.0699912510936133	0.7914818101153505	0.0177462289263531	0.1685891748003549	0.163604549431321	0.0174978127734033	0.0341207349081364	0.1233595800524934
299	Beginner	95.83232233488192	3.047627073214702	8.634831460674157	0.0050251256281407	5659	4.290459441148391	0.0132398753894081	0.0046728971962616	0.2445482866043613	0.0475077881619937	0.871875	0.01640625	0.06875	0.1939252336448598	0.0	0.02803738317757	0.1401869158878504
300	Complete Beginner	78.06650405314194	2.5640424721610597	7.25	0.0099009900990099	4042	3.95427493535072	0.0122249388753056	0.0	0.2102689486552567	0.0244498777506112	0.8459657701711492	0.0929095354523227	0.0513447432762836	0.1882640586797066	0.0122249388753056	0.0953545232273838	0.1344743276283618
301	Intermediate	120.14040306326628	4.025421473155656	15.831460674157304	0.0033557046979865	7613	4.855906310553609	0.0279776179056754	0.008792965627498	0.2621902478017586	0.0695443645083932	0.826797385620915	0.0106209150326797	0.1405228758169934	0.1542765787370104	0.0167865707434052	0.014388489208633	0.1374900079936051
302	Complete Beginner	86.70790589014099	2.636915741022787	7.726027397260274	0.0057471264367816	4822	4.783290256232832	0.0114107883817427	0.0082987551867219	0.2219917012448132	0.0726141078838174	0.8612593383137673	0.0330843116328708	0.0971184631803628	0.171161825726141	0.0342323651452282	0.0560165975103734	0.158713692946058
303	Beginner	90.48815763810283	2.9885997018089014	9.53061224489796	0.0048309178743961	7581	4.418840607796598	0.0222804718217562	0.0039318479685452	0.2752293577981651	0.0537352555701179	0.851006711409396	0.0281879194630872	0.0966442953020134	0.1651376146788991	0.0144167758846657	0.0314547837483617	0.1245085190039318
304	Intermediate	98.6697730396234	3.1062706327288847	13.743243243243244	0.003875968992248	9065	4.748811182203312	0.0233592880978865	0.0077864293659621	0.2525027808676307	0.0667408231368186	0.8717948717948718	0.0044593088071348	0.0969899665551839	0.1368186874304783	0.0044493882091212	0.050055617352614	0.1379310344827586
305	Complete Beginner	80.86798901238528	2.240717195551509	7.515625	0.008695652173913	2815	3.921924319076236	0.0175	0.00125	0.23875	0.04875	0.9195250659630608	0.0079155672823219	0.0712401055408971	0.155	0.06125	0.0375	0.14
306	Intermediate	117.85196937297378	3.947368421052634	17.767123287671232	0.0042918454935622	6332	4.61512051684126	0.0439753737906772	0.0061565523306948	0.2858399296394019	0.0492524186455584	0.8137432188065099	0.0099457504520795	0.1491862567811935	0.1424802110817942	0.0105540897097625	0.0149516270888302	0.1160949868073878
307	Complete Beginner	79.64679644541548	2.584096062451258	6.726315789473684	0.0109890109890109	3102	3.569433499972762	0.0038095238095238	0.0038095238095238	0.2133333333333333	0.0133333333333333	0.8982725527831094	0.0767754318618042	0.0211132437619961	0.2114285714285714	0.0095238095238095	0.0495238095238095	0.1428571428571428
308	Beginner	79.28029917348321	2.6534192270799934	7.785714285714286	0.0052631578947368	6788	4.556032901353921	0.0284938941655359	0.0067842605156037	0.242876526458616	0.0379918588873812	0.824438202247191	0.0294943820224719	0.122191011235955	0.2048846675712347	0.0298507462686567	0.0257801899592944	0.1655359565807327
309	Intermediate	136.70981688318415	4.608315756814517	9.09907120743034	0.0025125628140703	7630	4.955827057601261	0.0638297872340425	0.0082501085540599	0.2422926617455492	0.062092922275293	0.847167325428195	0.0632411067193675	0.0663153271848924	0.1415544941380807	0.0169344333478072	0.0438558402084237	0.1289622231871472
310	Beginner	98.67578713891606	3.2392459012639234	10.206451612903226	0.0033003300330033	5665	4.733655026749203	0.0245170876671619	0.0111441307578008	0.2466567607726597	0.0490341753343239	0.8344469190794358	0.050482553823311	0.0942835931700074	0.1991084695393759	0.0074294205052005	0.0423476968796433	0.137444279346211
311	Complete Beginner	64.80853500556138	2.0538407566382806	6.536585365853658	0.0109890109890109	1569	3.496048213707944	0.1114701130856219	0.0016155088852988	0.2035541195476575	0.0290791599353796	0.8583333333333333	0.0183333333333333	0.115	0.2051696284329563	0.0436187399030694	0.0387722132471728	0.1663974151857835
312	Beginner	94.08847543750484	3.1508925262973926	14.122137404580153	0.0035335689045936	5634	4.675154432627484	0.0422360248447205	0.0055900621118012	0.2279503105590062	0.0614906832298136	0.7857142857142857	0.0148005148005148	0.1763191763191763	0.1416149068322981	0.0366459627329192	0.0304347826086956	0.1633540372670807
313	Intermediate	129.58075302393567	4.288666640425851	20.23931623931624	0.0025773195876288	3618	5.0968083143154805	0.0518553758325404	0.005708848715509	0.2283539486203615	0.0837297811607992	0.7708537782139352	0.0318940137389597	0.1736997055937193	0.1379638439581351	0.0337773549000951	0.0242626070409134	0.131779257849667
314	Beginner	92.74935647557194	3.1034970868879763	10.382352941176473	0.0043859649122807	6145	4.77912349311153	0.0317634173055859	0.0076670317634173	0.2278203723986856	0.0394304490690032	0.8665207877461707	0.0382932166301969	0.0787746170678337	0.1894852135815991	0.0032858707557502	0.0394304490690032	0.1336254107338444
315	Complete Beginner	75.50035742807133	2.5516324501153735	7.426666666666667	0.0066666666666666	4527	4.738960886360481	0.02803738317757	0.0093457943925233	0.2943925233644859	0.0210280373831775	0.7364532019704434	0.0788177339901477	0.1650246305418719	0.1542056074766355	0.0817757009345794	0.0630841121495327	0.102803738317757
316	Intermediate	113.1117929920325	3.4315596961710058	18.814814814814813	0.0038167938931297	5383	4.548473842310546	0.0289317507418397	0.008160237388724	0.2091988130563798	0.0719584569732937	0.8877245508982036	0.0022455089820359	0.0943113772455089	0.1758160237388724	0.0059347181008902	0.0207715133531157	0.1528189910979228
317	Beginner	85.7929851217794	2.710353100155135	9.630252100840336	0.0054347826086956	5263	4.166635176627654	0.0209205020920502	0.0125523012552301	0.2384937238493724	0.0658995815899581	0.9277486910994764	0.0010471204188481	0.0575916230366492	0.2133891213389121	0.0	0.0251046025104602	0.1746861924686192
318	Beginner	100.05911799323792	3.2546110960166104	9.331168831168831	0.0033444816053511	8742	5.095279257561121	0.0161290322580645	0.0088709677419354	0.2411290322580645	0.057258064516129	0.8565640194489466	0.0316045380875202	0.0915721231766612	0.1935483870967742	0.0104838709677419	0.0266129032258064	0.1475806451612903
319	Complete Beginner	76.66951109924902	2.4881485481635894	7.538461538461538	0.0067567567567567	4262	4.651567987403485	0.0196560196560196	0.0147420147420147	0.2444717444717444	0.0221130221130221	0.87375	0.00875	0.10875	0.1965601965601965	0.0147420147420147	0.0577395577395577	0.0872235872235872
320	Intermediate	130.52832944021887	4.267010560949804	17.384	0.0032467532467532	5252	4.757638186173022	0.0461457787100157	0.0052438384897745	0.1950707918196119	0.0582066072364971	0.8504721930745016	0.0146904512067156	0.1122770199370409	0.1594126900891452	0.0110120608285264	0.0487676979549029	0.124278972207656
321	Complete Beginner	75.03070447353404	2.543451559385573	7.625	0.0079999999999999	7425	4.174387269895637	0.0053571428571428	0.0035714285714285	0.2642857142857143	0.025	0.7798507462686567	0.126865671641791	0.0708955223880597	0.1946428571428571	0.05	0.0607142857142857	0.125
322	Beginner	102.72200289521136	3.3895330824937813	11.029585798816568	0.0035971223021582	8523	4.969741619389614	0.011002444987775	0.0140586797066014	0.2811735941320293	0.0709046454767726	0.8163894023413432	0.0135551447935921	0.1540357362908194	0.1503667481662591	0.0073349633251833	0.0232273838630806	0.1528117359413203
323	Intermediate	173.3403835985199	5.675263183194747	21.31128404669261	0.001564945226917	4716	5.535346316334925	0.0665823851664559	0.0092709650231774	0.2149178255372945	0.0806995364517488	0.8169738534076296	0.0177882554650664	0.1330904414916416	0.1700379266750948	0.0086388537715971	0.0164348925410872	0.1066160977665402
324	Complete Beginner	72.0763370694138	2.3277872808898663	7.217948717948718	0.0108695652173913	2301	3.496048213707944	0.0429184549356223	0.0	0.2403433476394849	0.0278969957081545	0.9157667386609072	0.0043196544276457	0.0691144708423326	0.2060085836909871	0.0214592274678111	0.0171673819742489	0.130901287553648
325	Beginner	84.62653286152705	2.871257364944668	12.818181818181818	0.0082644628099173	4881	3.695052607261529	0.0219780219780219	0.0054945054945054	0.2582417582417582	0.0604395604395604	0.7724719101123596	0.047752808988764	0.146067415730337	0.1510989010989011	0.0164835164835164	0.0302197802197802	0.1373626373626373
326	Intermediate	123.00110411198229	4.195051701572055	16.778947368421054	0.0031446540880503	7803	4.9325505115665855	0.035814606741573	0.011938202247191	0.2303370786516854	0.0526685393258426	0.775654635527247	0.019108280254777	0.138004246284501	0.1467696629213483	0.0189606741573033	0.0266853932584269	0.1172752808988764
327	Beginner	87.44471310364668	3.012611406280473	9.881720430107526	0.004524886877828	10351	4.369127288263062	0.0221642764015645	0.0052151238591916	0.2633637548891786	0.0378096479791395	0.7506887052341598	0.1170798898071625	0.1157024793388429	0.1994784876140808	0.014341590612777	0.0508474576271186	0.119947848761408
329	Complete Beginner	82.60228525497499	2.644213047067723	7.4753086419753085	0.0076923076923076	2482	4.002500851881844	0.0351405622489959	0.0150602409638554	0.2058232931726907	0.0542168674698795	0.9575518262586376	0.0197433366238894	0.0207305034550839	0.2429718875502008	0.0	0.0190763052208835	0.1726907630522088
330	Beginner	101.58851709167568	3.302066745852908	9.255681818181818	0.0044052863436123	5678	4.527077144393427	0.0364854802680565	0.0067014147431124	0.1958302308265078	0.0766939687267312	0.926865671641791	0.0029850746268656	0.0641791044776119	0.1667907669396872	0.0081906180193596	0.0282948622486969	0.1623231571109456
331	Intermediate	125.86958419608904	4.1155987657070865	13.952941176470588	0.0046082949308755	3708	4.516293850369347	0.0323212536728697	0.0186092066601371	0.2340842311459353	0.0528893241919686	0.8683693516699411	0.0127701375245579	0.1110019646365422	0.1821743388834476	0.0127326150832517	0.0244857982370225	0.1547502448579823
332	Complete Beginner	71.68863260037631	2.416081967536817	6.224137931034483	0.0073529411764705	3837	3.9889840465642745	0.0153321976149914	0.0017035775127768	0.211243611584327	0.0323679727427597	0.9058219178082192	0.035958904109589	0.0393835616438356	0.2010221465076661	0.0136286201022146	0.080068143100511	0.1260647359454855
333	Beginner	116.15530854296011	3.982117645196418	10.794117647058824	0.0092592592592592	2181	3.979548964568562	0.0605095541401273	0.0031847133757961	0.2006369426751592	0.0573248407643312	0.7852564102564102	0.0352564102564102	0.0929487179487179	0.1687898089171974	0.0127388535031847	0.0350318471337579	0.1273885350318471
334	Beginner	83.8842063168999	2.75096020716105	8.764705882352942	0.0039525691699604	4627	4.941565149240658	0.0243462578899909	0.0027051397655545	0.2398557258791704	0.0513976555455365	0.8421052631578947	0.0317604355716878	0.1098003629764065	0.1686203787195671	0.0135256988277727	0.0081154192966636	0.2028854824165915
335	Complete Beginner	83.74002726492063	2.7241515080746694	6.8125	0.0075187969924812	4529	3.906972328598766	0.0124223602484472	0.0139751552795031	0.1987577639751552	0.0512422360248447	0.8701700154559505	0.0401854714064915	0.0788253477588871	0.1940993788819875	0.0	0.0683229813664596	0.1335403726708074
336	Intermediate	124.30421648548293	4.067125011502106	17.953125	0.0044444444444444	5809	4.427822751081635	0.0528942115768463	0.0029940119760479	0.1766467065868263	0.0878243512974051	0.8630831643002028	0.0121703853955375	0.1044624746450304	0.1906187624750499	0.0169660678642714	0.0249500998003992	0.1467065868263473
338	Intermediate	118.83707763559624	3.879094728971816	23.590476190476192	0.003125	3315	4.74459174788038	0.0481533426834969	0.0065451145395044	0.1874707807386629	0.0687237026647966	0.8697282099343955	0.0098406747891283	0.0937207122774133	0.1640953716690042	0.0018700327255726	0.0261804581580177	0.1430575035063113
339	Intermediate	128.117744251278	4.247245096078952	23.025210084033613	0.0029498525073746	4192	4.77912349311153	0.0458209588459906	0.0055154857870173	0.1841323716588884	0.0704285108188375	0.8494027303754266	0.0140784982935153	0.106655290102389	0.1934662706830717	0.0042426813746287	0.027153160797624	0.1357658039881205
