Words per minute	Average sentence length	Average relative repetitions	Vocab size needed for 98% word coverage	Twenty fifth perc. log rank (unique)	Proportion of adverbs	Proportion of determiners	Proportion of nouns	Proportion of subordinating conjunctions	Proportion of wago	Proportion of gairaigo	Proportion of kango	Level
65.15983785217483	8.785714285714286	0.0101010101010101	6088	3.713572066704308	0.0223880597014925	0.0	0.2388059701492537	0.0522388059701492	0.9331683168316832	0.0247524752475247	0.0173267326732673	2
56.88792533096058	8.722222222222221	0.0117647058823529	3518	3.4339872044851463	0.0343007915567282	0.0	0.2612137203166227	0.050131926121372	0.8016085790884718	0.0214477211796246	0.1608579088471849	2
65.55922403470984	9.608695652173912	0.0133333333333333	3131	3.304928777047048	0.0227272727272727	0.0284090909090909	0.2386363636363636	0.0397727272727272	0.9602272727272728	0.0	0.0369318181818181	2
60.346527764962005	7.7894736842105265	0.0142857142857142	3384	3.3137016069998655	0.0169491525423728	0.0	0.2711864406779661	0.0211864406779661	0.8382978723404255	0.0085106382978723	0.1446808510638297	2
67.13409290096406	11.534883720930232	0.0101010101010101	6089	3.817533767755254	0.0182767624020887	0.0026109660574412	0.2767624020887728	0.06266318537859	0.9402597402597402	0.0025974025974025	0.0571428571428571	2
55.58997465502675	7.862745098039215	0.0106382978723404	6713	3.5623907807310875	0.0151975683890577	0.0030395136778115	0.2553191489361702	0.0364741641337386	0.8258258258258259	0.051051051051051	0.1081081081081081	2
75.21421770866391	13.194444444444445	0.0112359550561797	3485	3.94209996683802	0.0050761421319796	0.0	0.2360406091370558	0.0355329949238578	0.6775067750677507	0.002710027100271	0.2357723577235772	2
52.34741784037559	6.4772727272727275	0.0133333333333333	4526	3.41759229307365	0.0179372197309417	0.0	0.2959641255605381	0.0134529147982062	0.8977777777777778	0.0622222222222222	0.0266666666666666	2
75.5762898951376	7.530612244897959	0.0121951219512195	1999	3.817533767755254	0.0032679738562091	0.0098039215686274	0.2712418300653594	0.0130718954248366	0.8657718120805369	0.023489932885906	0.0906040268456375	2
64.82458873769728	9.09375	0.0149253731343283	4259	3.2769667020129054	0.0172413793103448	0.0	0.2327586206896551	0.0344827586206896	0.9310344827586208	0.0	0.0689655172413793	2
58.08357039825374	9.567567567567568	0.0136986301369863	12678	3.4413622840222673	0.0135593220338983	0.0	0.2271186440677966	0.0169491525423728	0.696551724137931	0.0241379310344827	0.1482758620689655	2
52.08881400390528	9.36111111111111	0.0112359550561797	3510	4.04305126783455	0.029090909090909	0.0036363636363636	0.3563636363636364	0.0109090909090909	0.6981818181818182	0.12	0.1381818181818181	2
59.39585095305611	8.21951219512195	0.0104166666666666	3865	3.881402124010485	0.0220588235294117	0.0	0.2647058823529412	0.0441176470588235	0.8769230769230769	0.0038461538461538	0.1192307692307692	2
54.113411389841055	8.18867924528302	0.0105263157894736	5602	3.7695135279119976	0.029940119760479	0.0	0.2065868263473053	0.0658682634730539	0.9611940298507464	0.008955223880597	0.0238805970149253	2
50.37398104914193	7.116666666666666	0.0098039215686274	5532	4.291988687443359	0.015015015015015	0.0	0.2732732732732733	0.027027027027027	0.8328173374613003	0.0216718266253869	0.1269349845201238	2
48.134078212290504	7.6440677966101696	0.0098039215686274	3229	4.204692619390966	0.0055710306406685	0.0306406685236768	0.2479108635097493	0.0278551532033426	0.8502824858757062	0.0254237288135593	0.1214689265536723	2
62.38811648982278	7.145161290322581	0.0105263157894736	7513	3.817533767755254	0.0164835164835164	0.0412087912087912	0.2747252747252747	0.0357142857142857	0.8066298342541437	0.0359116022099447	0.154696132596685	2
58.01404212637914	9.415384615384616	0.0083333333333333	4303	4.412289805804883	0.0186721991701244	0.0	0.2697095435684647	0.0311203319502074	0.8688172043010752	0.0064516129032258	0.1032258064516129	2
57.72272981649564	9.318840579710145	0.0088495575221238	2935	4.110873864173311	0.034416826003824	0.0019120458891013	0.3040152963671128	0.0458891013384321	0.860036832412523	0.001841620626151	0.1307550644567219	2
67.53788177059418	11.387755102040815	0.0085470085470085	1735	3.951243718581427	0.0192307692307692	0.0	0.2564102564102564	0.0405982905982906	0.6923076923076923	0.0235042735042735	0.2115384615384615	2
64.62251996908013	8.912280701754385	0.0089285714285714	4095	3.828405045740189	0.0215311004784689	0.0	0.215311004784689	0.0454545454545454	0.927710843373494	0.0144578313253012	0.036144578313253	2
61.45930782175801	8.169811320754716	0.0096153846153846	2297	3.839276323725124	0.0410958904109589	0.010958904109589	0.2630136986301369	0.0246575342465753	0.8732782369146006	0.024793388429752	0.0991735537190082	2
62.17051450842621	9.847826086956522	0.0098039215686274	4872	3.912023005428146	0.0210526315789473	0.0026315789473684	0.2763157894736842	0.0605263157894736	0.8709677419354839	0.0483870967741935	0.064516129032258	2
59.49084407370179	8.320754716981131	0.0094339622641509	3346	4.097873853769208	0.0405405405405405	0.0054054054054054	0.3	0.0216216216216216	0.9141274238227148	0.002770083102493	0.077562326869806	2
68.92320718100615	8.145454545454545	0.0114942528735632	1632	3.480173864550654	0.0082872928176795	0.005524861878453	0.2790055248618784	0.005524861878453	0.8067226890756303	0.0476190476190476	0.0980392156862745	2
68.73727087576374	8.62295081967213	0.009090909090909	8644	4.412632976757877	0.0288888888888888	0.0088888888888888	0.2533333333333333	0.0311111111111111	0.7562076749435666	0.0022573363431151	0.1557562076749435	2
63.821405079565714	9.333333333333334	0.0076335877862595	7518	4.281656563514895	0.0166666666666666	0.0037037037037037	0.2037037037037037	0.0148148148148148	0.7827715355805244	0.0224719101123595	0.1161048689138576	2
65.39374541707737	9.02127659574468	0.0095238095238095	3242	4.394449154672439	0.0482954545454545	0.0	0.3267045454545454	0.034090909090909	0.7672413793103449	0.0747126436781609	0.1379310344827586	2
63.503852997404	8.446428571428571	0.0103092783505154	6648	3.828405045740189	0.0421052631578947	0.0052631578947368	0.2289473684210526	0.0552631578947368	0.9159891598915988	0.002710027100271	0.08130081300813	2
72.020832501972	8.889705882352942	0.0068493150684931	4306	4.051672811852343	0.0165289256198347	0.003099173553719	0.259297520661157	0.0526859504132231	0.91340206185567	0.0	0.0350515463917525	2
83.3899993563858	12.773584905660377	0.0069930069930069	4873	3.9218281837164666	0.0375426621160409	0.0017064846416382	0.2525597269624573	0.0443686006825938	0.7926829268292683	0.0557491289198606	0.1341463414634146	2
75.23262975990896	11.163636363636364	0.0073529411764705	5216	4.240647052183123	0.0188679245283018	0.0113207547169811	0.2622641509433962	0.0358490566037735	0.8980769230769231	0.0038461538461538	0.0807692307692307	2
77.24839297639457	9.425925925925926	0.0084745762711864	4805	4.368451726291427	0.026378896882494	0.0071942446043165	0.2685851318944844	0.0407673860911271	0.76	0.0533333333333333	0.176	2
82.49211282282133	10.906976744186046	0.0094339622641509	2574	3.699336857039815	0.0178571428571428	0.0051020408163265	0.2831632653061224	0.0255102040816326	0.8917525773195877	0.0103092783505154	0.0850515463917525	2
77.61814571630073	10.830508474576272	0.0086206896551724	3904	4.077968168986197	0.0111524163568773	0.0148698884758364	0.2509293680297397	0.0669144981412639	0.8938547486033519	0.0111731843575419	0.0819366852886405	2
76.49077324364418	9.256756756756756	0.0068493150684931	6721	4.2392261815499035	0.0139860139860139	0.0104895104895104	0.236013986013986	0.0262237762237762	0.7850162866449512	0.1074918566775244	0.0960912052117263	2
76.0994492318623	9.80952380952381	0.0095238095238095	6724	3.688566856416977	0.0313390313390313	0.0056980056980056	0.2592592592592592	0.0199430199430199	0.771513353115727	0.0919881305637982	0.0979228486646884	2
82.45265997975413	12.604166666666666	0.0072992700729926	7523	4.0386263735597	0.0255905511811023	0.0098425196850393	0.25	0.0570866141732283	0.806	0.006	0.146	2
62.233939064440314	9.176470588235292	0.0083333333333333	2325	4.02009938052127	0.0115384615384615	0.0153846153846153	0.275	0.0192307692307692	0.8260869565217391	0.0059288537549407	0.1640316205533596	2
73.97006242149808	10.066666666666666	0.0059523809523809	4877	4.430816798843313	0.0256081946222791	0.0076824583866837	0.1600512163892445	0.0409731113956466	0.7919896640826873	0.0025839793281653	0.0736434108527131	2
69.28886685269366	7.964912280701754	0.0120481927710843	2906	3.622113757801675	0.0252808988764044	0.0	0.2780898876404494	0.0168539325842696	0.9546742209631728	0.0	0.0396600566572237	2
68.76853041418083	9.39	0.0062499999999999	3868	4.400584200968346	0.026448362720403	0.0050377833753148	0.198992443324937	0.052896725440806	0.8938053097345132	0.0202275600505689	0.0758533501896333	2
73.24806298692496	11.58974358974359	0.0099009900990099	3651	3.58351893845611	0.0208333333333333	0.0052083333333333	0.3020833333333333	0.015625	0.7653333333333333	0.088	0.0853333333333333	2
69.75320276525423	9.666666666666666	0.0096153846153846	4312	4.161876790523149	0.0256410256410256	0.0	0.282051282051282	0.023076923076923	0.7795698924731183	0.0	0.1774193548387097	2
75.09096069981665	10.384615384615383	0.0063291139240506	6096	4.30406509320417	0.0176730486008836	0.0103092783505154	0.2371134020618556	0.0441826215022091	0.843609022556391	0.0270676691729323	0.0962406015037594	2
81.34656542103822	11.233333333333333	0.0066666666666666	5613	4.366143908685304	0.0170068027210884	0.0136054421768707	0.2789115646258503	0.0532879818594104	0.9609375	0.0011160714285714	0.0345982142857142	2
82.05910621827239	8.129411764705882	0.0108695652173913	2466	4.523111868411234	0.0173010380622837	0.0	0.2698961937716263	0.0813148788927335	0.8426573426573427	0.0192307692307692	0.1381118881118881	2
63.62253595941078	7.552631578947368	0.0114942528735632	5222	3.60945485380953	0.0418410041841004	0.0	0.2426778242677824	0.0251046025104602	0.7644628099173554	0.0454545454545454	0.152892561983471	2
65.80156449021179	8.835443037974683	0.0074626865671641	5224	4.330733340286331	0.0170648464163822	0.0119453924914675	0.2610921501706484	0.0273037542662116	0.8055077452667814	0.0051635111876075	0.1342512908777969	2
68.13807426259042	10.090909090909092	0.0089285714285714	3871	4.302926931508775	0.0407725321888412	0.0021459227467811	0.3369098712446352	0.0300429184549356	0.7972972972972973	0.0495495495495495	0.1396396396396396	2
68.89419894692307	7.938775510204081	0.0104166666666666	6694	3.576476219214436	0.0122324159021406	0.0030581039755351	0.2568807339449541	0.0489296636085626	0.8504672897196262	0.0404984423676012	0.0965732087227414	2
74.7050665484597	8.25925925925926	0.0080645161290322	6731	4.624010719471936	0.0078534031413612	0.0418848167539267	0.2853403141361256	0.0340314136125654	0.7592592592592593	0.0555555555555555	0.1349206349206349	2
90.94225668277856	9.509803921568627	0.0062111801242236	3910	4.208227596355989	0.0184049079754601	0.0122699386503067	0.2429447852760736	0.060122699386503	0.938875305623472	0.0048899755501222	0.0403422982885085	2
88.2708585247884	11.054054054054054	0.0112359550561797	1426	3.40064151723581	0.021917808219178	0.0	0.2219178082191781	0.0328767123287671	0.736986301369863	0.0191780821917808	0.1506849315068493	2
56.42004809018543	6.894117647058824	0.0129870129870129	3640	4.68213122712422	0.0110619469026548	0.0022123893805309	0.3628318584070796	0.0044247787610619	0.8066037735849056	0.0683962264150943	0.1014150943396226	1
122.83247309091028	13.571428571428571	0.0054945054945054	7612	4.916146056423364	0.0237388724035608	0.0029673590504451	0.2522255192878338	0.043026706231454	0.7807407407407407	0.0281481481481481	0.1259259259259259	3
56.10184359942527	6.321428571428571	0.0208333333333333	5990	2.9700856263602153	0.0070422535211267	0.0070422535211267	0.2887323943661972	0.0	0.8928571428571429	0.0214285714285714	0.0642857142857142	1
68.59608137443121	6.743589743589744	0.0185185185185185	3090	3.367295829986474	0.0141509433962264	0.0047169811320754	0.3160377358490566	0.0235849056603773	0.8768472906403941	0.0197044334975369	0.0985221674876847	1
60.1966231942187	7.938271604938271	0.0120481927710843	2225	4.122298378191249	0.0076335877862595	0.0515267175572519	0.3167938931297709	0.0057251908396946	0.7883064516129032	0.0483870967741935	0.1512096774193548	1
114.81361174612712	14.72093023255814	0.0053475935828877	4095	4.688980970671248	0.0320284697508896	0.0035587188612099	0.2597864768683274	0.0693950177935943	0.8786231884057971	0.0072463768115942	0.0960144927536231	3
74.50404114621603	8.142857142857142	0.0181818181818181	2652	3.0868930519509683	0.0118343195266272	0.0	0.2455621301775148	0.0	0.8211920529801324	0.0066225165562913	0.152317880794702	1
67.84104888947368	6.1891891891891895	0.027027027027027	2056	2.995732273553991	0.0054347826086956	0.0	0.2119565217391304	0.0	0.8702702702702703	0.0216216216216216	0.1081081081081081	1
61.773357526581655	6.408163265306122	0.0153846153846153	2403	3.5263605246161616	0.0448979591836734	0.0	0.273469387755102	0.0040816326530612	0.8211382113821138	0.065040650406504	0.0772357723577235	1
148.07446003677532	20.304347826086957	0.0042372881355932	9009	4.871351318488279	0.0195360195360195	0.0134310134310134	0.3076923076923077	0.0488400488400488	0.773955773955774	0.0036855036855036	0.1891891891891892	3
74.50597879435668	7.088235294117647	0.0212765957446808	1493	3.27267483016721	0.025	0.0	0.24	0.0	0.8557213930348259	0.0796019900497512	0.0597014925373134	1
47.29598213916866	8.344827586206897	0.0169491525423728	1999	3.6950907141132143	0.0211640211640211	0.0158730158730158	0.2962962962962963	0.0423280423280423	0.8142076502732241	0.0	0.1693989071038251	1
51.884312007011395	7.804347826086956	0.0111111111111111	6712	3.8912116878262752	0.0371621621621621	0.0135135135135135	0.1891891891891892	0.054054054054054	0.875	0.0	0.0945945945945946	2
84.15521422797089	10.538461538461538	0.0099009900990099	4811	3.871201010907891	0.0201729106628242	0.0028818443804034	0.2449567723342939	0.031700288184438	0.8862973760932945	0.032069970845481	0.0670553935860058	2
111.35460088106798	12.216666666666669	0.0076335877862595	3541	4.07753744390572	0.0235109717868338	0.0031347962382445	0.2648902821316614	0.0564263322884012	0.9750390015600624	0.0	0.0234009360374415	2
80.3347280334728	6.339285714285714	0.0222222222222222	1560	3.4011973816621555	0.0173611111111111	0.0	0.3368055555555556	0.0	0.8844884488448845	0.0462046204620462	0.0693069306930693	1
104.35886573808838	11.807692307692308	0.0070422535211267	7535	4.406719247264253	0.0036496350364963	0.0054744525547445	0.322992700729927	0.0456204379562043	0.8161764705882353	0.0514705882352941	0.119485294117647	2
95.69905950112911	11.511904761904765	0.0052083333333333	6733	4.353482975480615	0.0165094339622641	0.0117924528301886	0.2547169811320754	0.0672169811320754	0.8755924170616114	0.0047393364928909	0.1018957345971564	2
131.8661971830986	14.964285714285714	0.0044642857142857	7697	4.718459010012337	0.0453938584779706	0.0013351134846461	0.2643524699599466	0.0667556742323097	0.8331071913161465	0.0040705563093622	0.1492537313432835	3
125.71428571428572	16.646464646464647	0.0032786885245901	4385	4.980170182064455	0.0278154681139755	0.0027137042062415	0.2204884667571234	0.0915875169606512	0.8860418071476737	0.0114632501685772	0.0681051921780175	3
122.31615897457024	14.318181818181818	0.0045662100456621	3865	4.5617303665010125	0.0388235294117647	0.0023529411764705	0.22	0.0705882352941176	0.8977407847800237	0.0071343638525564	0.06064209274673	3
138.88237183474587	13.544	0.0035087719298245	5742	4.814208657930572	0.0255701451278507	0.0034554250172771	0.2239115411195577	0.0794747753973738	0.9500693481276006	0.0006934812760055	0.0339805825242718	3
105.69235359815336	10.102941176470589	0.0063291139240506	3542	4.255536533930302	0.0220713073005093	0.0067911714770797	0.2224108658743633	0.0577249575551782	0.8379310344827586	0.0224137931034482	0.1068965517241379	2
64.61290909162432	6.033333333333333	0.010204081632653	3091	4.421834655558277	0.0355329949238578	0.0	0.266497461928934	0.0126903553299492	0.8143236074270557	0.0159151193633952	0.1618037135278514	1
88.69929615494098	8.533333333333333	0.0128205128205128	1900	3.5336074088344747	0.0156006240249609	0.0234009360374415	0.2418096723868954	0.0967238689547582	0.8706070287539937	0.060702875399361	0.0686900958466453	1
114.0730340779641	16.046296296296298	0.0029850746268656	6231	4.978451962242515	0.0324044069993519	0.0136098509397278	0.2307193778353856	0.0674011665586519	0.8047337278106509	0.0230111768573307	0.1577909270216962	3
85.74772186283549	12.69811320754717	0.0068965517241379	10246	4.212100162283536	0.0240137221269296	0.0051457975986277	0.1955403087478559	0.0445969125214408	0.7311072056239016	0.0140597539543057	0.1493848857644991	2
75.5921052631579	7.694915254237288	0.0105263157894736	3337	3.9387838561302857	0.0078328981723237	0.010443864229765	0.2245430809399478	0.0365535248041775	0.9257294429708224	0.0424403183023872	0.0238726790450928	1
99.54272656440604	12.219178082191782	0.0068027210884353	2826	4.3039737773423505	0.0155239327296248	0.001293661060802	0.3298835705045278	0.0232858990944372	0.8619791666666666	0.0442708333333333	0.07421875	2
134.0951538579996	12.891891891891891	0.0049019607843137	5762	4.543294782270004	0.0341578327444051	0.0082449941107184	0.221436984687868	0.061248527679623	0.8882138517618469	0.0024301336573511	0.0886998784933171	3
131.56680285174502	17.36231884057971	0.0038910505836575	7786	4.86365840382159	0.0306691449814126	0.0102230483271375	0.2713754646840148	0.0641263940520446	0.7896713615023474	0.0647887323943662	0.1276995305164319	3
66.09416637096967	7.906666666666666	0.0208333333333333	1564	3.0868930519509683	0.0141129032258064	0.0302419354838709	0.2096774193548387	0.0423387096774193	0.8242424242424242	0.0646464646464646	0.109090909090909	1
76.6266700332633	12.707692307692309	0.0059880239520958	3134	4.051672811852343	0.0415472779369627	0.0057306590257879	0.2191977077363897	0.0544412607449856	0.877906976744186	0.0450581395348837	0.0712209302325581	2
108.03622779473564	17.236363636363638	0.0048076923076923	6946	4.55097602023009	0.0564903846153846	0.001201923076923	0.203125	0.079326923076923	0.8434466019417476	0.0024271844660194	0.1480582524271844	3
95.88429191953396	15.670588235294115	0.0035587188612099	7592	4.877054543030196	0.027538726333907	0.0120481927710843	0.2401032702237521	0.067986230636833	0.8647214854111406	0.0	0.1043324491600353	3
59.18677372896407	8.025	0.0166666666666666	8475	3.0779052858795537	0.0072727272727272	0.0	0.0872727272727272	0.0072727272727272	0.8115942028985508	0.0579710144927536	0.0108695652173913	1
78.40696308854648	7.698795180722891	0.0066666666666666	6104	4.412632976757877	0.0056390977443609	0.0281954887218045	0.3214285714285714	0.0263157894736842	0.8108614232209738	0.0262172284644194	0.1217228464419475	2
87.38866073189243	11.385964912280702	0.0070921985815602	5229	4.564348191467836	0.0376344086021505	0.010752688172043	0.2562724014336917	0.0412186379928315	0.7806691449814126	0.0985130111524163	0.0910780669144981	2
76.02369292296717	9.48780487804878	0.0101010101010101	4599	3.5336074088344747	0.0182926829268292	0.0030487804878048	0.2865853658536585	0.0396341463414634	0.9439252336448598	0.0155763239875389	0.0373831775700934	2
78.72276017142438	8.414634146341463	0.0161290322580645	4507	3.2253643302575776	0.0276816608996539	0.0242214532871972	0.2802768166089965	0.0034602076124567	0.7965517241379311	0.1586206896551724	0.0413793103448275	1
81.4430314041007	11.461538461538462	0.0083333333333333	6030	3.682550002117864	0.0420650095602294	0.0038240917782026	0.2141491395793499	0.0860420650095602	0.8769230769230769	0.048076923076923	0.073076923076923	2
102.71298433412404	22.310344827586206	0.0034965034965034	9026	4.875109007919682	0.0333333333333333	0.0087719298245614	0.2157894736842105	0.0614035087719298	0.8500881834215167	0.0008818342151675	0.1164021164021164	3
115.99966374474512	13.929133858267717	0.0035460992907801	5197	4.808036055600889	0.0482713633398564	0.0117416829745596	0.2191780821917808	0.0639269406392694	0.8368010403120937	0.0637191157347204	0.0676202860858257	3
63.370941690847545	6.9	0.0149253731343283	1047	3.131699131295812	0.038876889848812	0.0	0.161987041036717	0.0431965442764578	0.8583690987124464	0.0300429184549356	0.075107296137339	1
60.88950769031903	6.4743589743589745	0.0124999999999999	3837	3.576476219214436	0.0290556900726392	0.0072639225181598	0.2687651331719128	0.0266343825665859	0.8611111111111112	0.0328282828282828	0.0429292929292929	1
77.183486830758	14.727272727272728	0.0072463768115942	4109	4.193240235383142	0.023876404494382	0.0112359550561797	0.2851123595505618	0.047752808988764	0.7589670014347202	0.0774748923959827	0.1449067431850789	2
99.21861515902977	13.283018867924527	0.0039999999999999	5347	4.713994244919425	0.0454163162321278	0.0067283431455004	0.2514718250630782	0.0580319596299411	0.8442760942760943	0.0353535353535353	0.1018518518518518	3
89.47344911371826	11.316239316239315	0.004	4872	4.709530201312334	0.0414041404140414	0.0027002700270027	0.2268226822682268	0.063006300630063	0.8342440801457195	0.0418943533697632	0.1129326047358834	3
72.01426024955435	8.403508771929825	0.0144927536231884	2405	3.80666248977032	0.0099009900990099	0.0	0.3663366336633663	0.0	0.7657430730478589	0.0	0.2015113350125944	1
62.61695825831176	7.838235294117647	0.01	4802	3.881402124010485	0.0291479820627802	0.0022421524663677	0.2600896860986547	0.0224215246636771	0.8099547511312217	0.0361990950226244	0.1538461538461538	1
75.79255650581695	8.837209302325581	0.0125	2004	3.3494310889909378	0.0648148148148148	0.0	0.2469135802469135	0.015432098765432	0.9034267912772586	0.0218068535825545	0.0685358255451713	1
91.73259180999108	11.416666666666666	0.0079999999999999	5627	4.04305126783455	0.0281456953642384	0.0082781456953642	0.2516556291390728	0.0612582781456953	0.8656716417910447	0.0563847429519071	0.0613598673300165	2
85.61985106047811	8.390625	0.0163934426229508	468	2.995732273553991	0.0237580993520518	0.0431965442764578	0.1339092872570194	0.1187904967602591	0.9411764705882352	0.008714596949891	0.0479302832244008	1
120.303204636627	21.954545454545453	0.0045045045045045	6855	4.677458193871182	0.0137614678899082	0.003440366972477	0.3142201834862385	0.0619266055045871	0.8335273573923166	0.0011641443538998	0.1525029103608847	3
86.35833697135708	11.579545454545457	0.0067114093959731	4600	4.060443010546419	0.017626321974148	0.0	0.2138660399529964	0.0705052878965922	0.9300947867298578	0.0331753554502369	0.0367298578199052	2
91.97080298617531	11.897058823529411	0.006060606060606	3896	4.016017657199413	0.0339943342776204	0.0042492917847025	0.2379603399433427	0.036827195467422	0.8301610541727672	0.027818448023426	0.1361639824304538	2
112.8187993455426	15.65	0.0043478260869565	10666	4.969789186340241	0.0251798561151079	0.0059952038369304	0.2757793764988009	0.0623501199040767	0.7034813925570228	0.042016806722689	0.2004801920768307	3
70.03333440815035	6.9405940594059405	0.0135135135135135	2889	3.267531620017194	0.0222602739726027	0.0	0.2140410958904109	0.0154109589041095	0.9313893653516296	0.0034305317324185	0.0531732418524871	1
88.49891501354051	9.83739837398374	0.0048543689320388	4593	4.394449154672439	0.0241691842900302	0.0050352467270896	0.2336354481369587	0.0634441087613293	0.9464105156723964	0.0010111223458038	0.0495449949443882	2
115.63150074294204	26.83018867924528	0.003610108303249	5228	4.90527477843843	0.0317337461300309	0.0054179566563467	0.2383900928792569	0.0626934984520123	0.7964118564742589	0.0101404056162246	0.1669266770670827	3
64.42636742528674	7.533980582524272	0.0119047619047619	2811	3.900695660145743	0.0344827586206896	0.018808777429467	0.1959247648902821	0.0047021943573667	0.768352365415987	0.0065252854812398	0.1615008156606851	1
78.88603873523223	7.876923076923077	0.0080645161290322	3117	4.808085902928498	0.0184331797235023	0.0	0.2580645161290322	0.0414746543778801	0.7878787878787878	0.0233100233100233	0.1515151515151515	2
108.01751698658744	11.571428571428571	0.0067567567567567	3110	3.926874975900281	0.0164293537787513	0.0032858707557502	0.2552026286966046	0.0679079956188389	0.9680616740088106	0.0	0.0297356828193832	2
90.6934306569343	8.522388059701493	0.0078125	3546	4.045964012574647	0.0020120724346076	0.0020120724346076	0.3058350100603622	0.0261569416498993	0.7793522267206477	0.0161943319838056	0.1842105263157894	2
91.70302477352617	9.582781456953642	0.0046948356807511	4257	4.987019604243536	0.0118110236220472	0.0118110236220472	0.2196850393700787	0.0992125984251968	0.886983632112237	0.0280592361652377	0.0366328916601714	2
101.4862790230668	12.635036496350365	0.0032679738562091	10677	5.023858879103679	0.028	0.01	0.25	0.0533333333333333	0.7925675675675675	0.0398648648648648	0.1236486486486486	3
